account_id,customer_id,branch_id,account_type,open_date,current_balance,account_status
A004085,C03263,BR047,Savings,2024-09-18,25350911.83,Active
A004086,C01219,BR045,Current,2025-11-10,15775347.39,Active
A004087,C04435,BR003,Current,2020-07-20,14172786.97,Active
A004088,C04996,BR038,Current,2023-12-09,7880695.09,Active
A004089,C02964,BR035,Current,2025-01-16,126534182.67,Active
A004090,C03394,BR040,Current,2019-05-02,57431819.95,Active
A004091,C08066,BR002,Savings,2025-12-27,2546062.53,Active
A004092,C06707,BR043,Current,2021-02-12,75775559.19,Inactive
A004093,C02406,BR033,Savings,2022-01-20,40560017.47,Active
A004094,C03069,BR047,Savings,2026-08-23,4552503.98,Active
A004095,C03539,BR028,Savings,2022-04-12,36271906.83,Active
A004096,C00997,BR040,Current,2024-01-20,20323716.11,Active
A004097,C05417,BR033,Current,2023-10-31,20739082.41,Active
A004098,C04125,BR034,Current,2026-07-11,48244431.42,Active
A004099,C08053,BR040,Savings,2024-05-07,15105749.59,Active
A004100,C04059,BR029,Savings,2025-01-04,3674705.15,Active
A004101,C07948,BR027,Current,2026-05-26,12397744.58,Active
A004102,C01065,BR047,Savings,2026-08-23,30312533.81,Active
A004103,C08165,BR030,Savings,2025-08-22,133285900.03,Active
A004104,C02640,BR003,Savings,2025-05-01,23867016.61,Active
A004105,C02209,BR049,Savings,2020-03-25,17520908.26,Active
A004106,C08694,BR033,Savings,2025-12-06,24001172.36,Active
A004107,C09830,BR046,Savings,2022-11-16,11269003.72,Active
A004108,C00934,BR002,Current,2025-03-22,139128411.31,Active
A004109,C03677,BR038,Credit,2020-05-07,10776069.43,Active
A004110,C00585,BR023,Savings,2021-05-13,174810864.92,Active
A004111,C01499,BR016,Savings,2021-12-03,19762008.91,Closed
A004112,C05680,BR018,Savings,2026-04-26,69208855.59,Active
A004113,C08696,BR028,Savings,2025-10-02,17773785.31,Closed
A004114,C03371,BR022,Savings,2025-07-15,14787195.54,Active
A004115,C07388,BR042,Current,2022-04-29,53781815.78,Inactive
A004116,C07179,BR034,Current,2025-12-02,18254293.25,Active
A004117,C07029,BR027,Savings,2024-10-02,14980660.41,Active
A004118,C05851,BR045,Savings,2023-10-30,67699787.07,Inactive
A004119,C04364,BR011,Savings,2024-11-21,144352119.37,Active
A004120,C00644,BR007,Savings,2023-09-08,26426858.82,Active
A004121,C02908,BR039,Savings,2021-03-14,12048942.5,Active
A004122,C04642,BR031,Savings,2026-05-02,5950867.39,Active
A004123,C03857,BR035,Savings,2026-04-02,7289796.94,Active
A004124,C09971,BR038,Savings,2021-03-31,12945136.65,Active
A004125,C03853,BR044,Savings,2024-11-26,1029753939.9,Active
A004126,C07403,BR047,Current,2019-04-27,12279226.08,Active
A004127,C09139,BR022,Current,2021-08-14,9325488.15,Active
A004128,C02296,BR029,Current,2024-11-06,3667369.88,Active
A004129,C06790,BR011,Savings,2025-08-29,50344196.51,Active
A004130,C01210,BR005,Credit,2026-07-25,23647862.21,Active
A004131,C08354,BR033,Current,2024-10-23,139663172.59,Active
A004132,C04932,BR004,Savings,2025-05-19,32375457.22,Active
A004133,C06231,BR005,Savings,2024-05-01,13147952.17,Active
A004134,C05684,BR037,Current,2026-04-19,16050222.43,Active
A004135,C00218,BR005,Savings,2024-10-20,49349703.35,Active
A004136,C07258,BR038,Savings,2025-01-28,90715955.54,Active
A004137,C09127,BR047,Current,2023-02-07,24000398.47,Active
A004138,C02030,BR048,Credit,2020-02-29,147144064.39,Active
A004139,C04694,BR011,Current,2022-02-25,25088141.07,Active
A004140,C09860,BR046,Savings,2025-01-10,13538193.85,Active
A004141,C01362,BR046,Savings,2021-09-13,14598855.38,Active
A004142,C05065,BR008,Current,2024-11-13,27942883.49,Active
A004143,C03595,BR047,Current,2026-07-08,27906300.54,Active
A004144,C05028,BR045,Credit,2024-01-13,181234079.75,Active
A004145,C08627,BR002,Savings,2026-05-09,23311056.78,Active
A004146,C03567,BR016,Savings,2024-11-06,121467964.85,Inactive
A004147,C04972,BR021,Credit,2023-04-13,58537248.49,Active
A004148,C09050,BR019,Savings,2021-06-26,9422784.06,Active
A004149,C01299,BR020,Credit,2023-05-19,28009808.17,Active
A004150,C06329,BR031,Savings,2020-01-21,9475430.13,Active
A004151,C04901,BR001,Current,2025-12-22,344251450.8,Inactive
A004152,C01964,BR011,Savings,2022-11-21,45207761.82,Active
A004153,C09979,BR028,Savings,2019-09-21,929260760.02,Active
A004154,C09472,BR030,Current,2026-05-27,19096045.39,Active
A004155,C03107,BR018,Savings,2026-06-08,11835914.81,Active
A004156,C09893,BR032,Credit,2026-05-21,13590174.56,Active
A004157,C06033,BR044,Current,2024-06-12,146846633.62,Active
A004158,C08770,BR022,Savings,2026-03-31,14568341.43,Active
A004159,C09766,BR027,Savings,2025-06-07,54121361.47,Active
A004160,C02499,BR027,Current,2021-11-18,39672966.3,Active
A004161,C04540,BR006,Current,2023-06-27,90844270.93,Active
A004162,C08496,BR038,Current,2026-06-23,9452181.34,Active
A004163,C02204,BR038,Current,2026-02-05,22003518.06,Active
A004164,C00441,BR032,Current,2025-06-10,157886989.99,Active
A004165,C02408,BR028,Savings,2019-11-20,6698688.42,Inactive
A004166,C09463,BR047,Savings,2024-03-03,12777516.08,Active
A004167,C09847,BR049,Savings,2023-04-07,67312656.33,Active
A004168,C03015,BR020,Savings,2024-02-10,21539316.37,Active
A004169,C03414,BR011,Current,2025-09-08,124515780.72,Active
A004170,C02878,BR047,Current,2023-07-02,9649162.0,Active
A004171,C04933,BR009,Current,2023-08-17,4544188.94,Active
A004172,C02111,BR036,Savings,2021-01-08,34243241.09,Active
A004173,C08683,BR046,Savings,2025-04-21,36527483.33,Active
A004174,C09188,BR002,Current,2026-08-30,18634180.68,Active
A004175,C06975,BR014,Savings,2025-02-06,13496973.59,Active
A004176,C09417,BR013,Savings,2026-05-07,17081659.18,Active
A004177,C08827,BR007,Current,2023-01-09,1311491517.96,Active
A004178,C01564,BR038,Savings,2025-10-14,671036655.88,Active
A004179,C08850,BR040,Credit,2024-07-27,4060476.26,Active
A004180,C01613,BR016,Savings,2026-07-22,32956058.89,Inactive
A004181,C06129,BR032,Savings,2023-05-12,13237477.13,Active
A004182,C00685,BR033,Savings,2024-08-08,34685919.0,Active
A004183,C08901,BR036,Savings,2024-01-05,32261051.35,Inactive
A004184,C00651,BR019,Current,2023-09-11,46332610.65,Inactive
A004185,C04817,BR036,Current,2026-05-07,18840751.05,Inactive
A004186,C06097,BR011,Current,2023-08-03,7362422.43,Active
A004187,C04914,BR041,Savings,2022-08-02,31505741.28,Active
A004188,C09240,BR036,Savings,2020-11-15,16484956.9,Active
A004189,C02737,BR038,Savings,2025-08-01,12440728.28,Active
A004190,C06883,BR029,Current,2022-07-05,10247882.48,Inactive
A004191,C04823,BR042,Savings,2025-05-04,33552744.27,Active
A004192,C07586,BR020,Savings,2024-10-26,54095218.25,Active
A004193,C01484,BR028,Current,2026-04-01,5764786.7,Active
A004194,C06439,BR017,Savings,2025-04-29,123642359.96,Active
A004195,C05564,BR018,Credit,2025-06-05,259828917.85,Active
A004196,C01751,BR029,Savings,2024-07-31,4637763.67,Active
A004197,C00802,BR048,Current,2025-06-14,393900291.93,Active
A004198,C05027,BR043,Savings,2021-04-30,7702461.68,Active
A004199,C08575,BR011,Savings,2026-07-06,26512050.76,Active
A004200,C07493,BR028,Savings,2026-01-21,46284554.26,Active
A004201,C03491,BR005,Savings,2026-01-18,6591830.42,Active
A004202,C03992,BR038,Savings,2022-11-26,50873687.12,Active
A004203,C08481,BR007,Credit,2021-09-25,5193162.93,Active
A004204,C05767,BR048,Savings,2026-01-06,10934666.05,Active
A004205,C02571,BR033,Current,2024-01-13,48557673.95,Active
A004206,C04198,BR037,Current,2026-04-17,20257828.33,Active
A004207,C00358,BR035,Credit,2026-08-27,24116141.55,Active
A004208,C04404,BR042,Savings,2022-03-09,95979117.18,Active
A004209,C08590,BR001,Savings,2024-11-04,67844309.52,Inactive
A004210,C04678,BR033,Savings,2023-09-02,283720919.71,Active
A004211,C02329,BR012,Savings,2026-06-25,7678238.9,Active
A004212,C06397,BR048,Savings,2022-01-03,182643730.41,Closed
A004213,C06590,BR010,Credit,2025-10-29,130915142.0,Active
A004214,C06157,BR035,Savings,2023-09-25,23341544.9,Active
A004215,C05775,BR017,Savings,2024-12-05,14061917.41,Active
A004216,C03986,BR006,Savings,2023-05-07,11579391.83,Active
A004217,C02789,BR018,Current,2026-08-23,24224290.81,Active
A004218,C08334,BR047,Savings,2022-03-29,4797239.34,Active
A004219,C04375,BR028,Savings,2026-05-24,15150518.65,Inactive
A004220,C09102,BR018,Current,2025-05-18,19735867.67,Active
A004221,C03078,BR016,Savings,2025-11-08,21088224.03,Active
A004222,C04804,BR038,Savings,2022-11-29,6350844.67,Active
A004223,C04661,BR022,Credit,2022-10-25,13937991.65,Active
A004224,C07635,BR012,Savings,2023-02-26,22632065.48,Closed
A004225,C00310,BR049,Savings,2024-01-05,90901468.16,Active
A004226,C08878,BR033,Savings,2026-03-05,23486213.83,Active
A004227,C02490,BR016,Savings,2025-05-27,37579770.08,Active
A004228,C08614,BR043,Savings,2025-08-01,4208262.78,Active
A004229,C07699,BR049,Savings,2025-08-19,16049133.26,Active
A004230,C07820,BR020,Savings,2023-01-07,5610094.76,Active
A004231,C03167,BR015,Credit,2025-01-19,7506672.86,Active
A004232,C06684,BR020,Current,2025-08-18,737861279.18,Active
A004233,C02085,BR050,Savings,2026-08-13,17449828.95,Inactive
A004234,C08065,BR020,Savings,2024-09-05,53749007.46,Active
A004235,C04685,BR024,Current,2023-03-15,8581639.66,Active
A004236,C04108,BR049,Current,2025-07-15,24650259.96,Active
A004237,C07548,BR033,Savings,2024-02-12,17772049.13,Active
A004238,C07115,BR024,Savings,2025-11-19,34186710.44,Active
A004239,C09483,BR050,Savings,2025-10-07,3157533.59,Active
A004240,C00517,BR012,Current,2026-04-07,298654658.48,Active
A004241,C06169,BR011,Savings,2025-10-07,33997642.26,Active
A004242,C03512,BR021,Savings,2025-10-30,22878724.18,Active
A004243,C02004,BR002,Current,2020-05-20,230329683.09,Active
A004244,C07227,BR009,Savings,2023-01-29,16879979.19,Active
A004245,C04797,BR031,Savings,2020-12-08,9278508.95,Active
A004246,C03027,BR011,Savings,2025-07-31,4793260.97,Active
A004247,C07167,BR023,Current,2026-07-13,4740021.98,Active
A004248,C06828,BR026,Savings,2021-11-10,20275354.41,Active
A004249,C03679,BR033,Current,2025-12-27,47886386.6,Active
A004250,C03149,BR047,Credit,2026-07-25,10931875.98,Active
A004251,C02427,BR045,Credit,2026-05-18,9616437.09,Active
A004252,C03929,BR009,Current,2022-03-08,130355247.72,Active
A004253,C08311,BR006,Current,2026-06-03,8665004.11,Inactive
A004254,C00417,BR038,Credit,2026-04-20,18683420.52,Active
A004255,C09245,BR049,Savings,2023-02-15,15510099.02,Active
A004256,C02264,BR046,Savings,2025-07-22,10810044.57,Active
A004257,C04848,BR029,Current,2026-08-26,14814696.19,Active
A004258,C02108,BR040,Current,2025-03-24,61471391.81,Closed
A004259,C06767,BR033,Current,2025-07-17,24329182.52,Active
A004260,C02112,BR013,Savings,2023-11-05,171876672.22,Active
A004261,C02306,BR029,Current,2025-11-28,7192902.04,Inactive
A004262,C04378,BR033,Savings,2026-08-08,36046116.02,Active
A004263,C02812,BR003,Savings,2025-10-04,583561319.23,Active
A004264,C06221,BR041,Savings,2024-11-09,4519373.26,Active
A004265,C01075,BR005,Current,2024-11-28,23101158.96,Active
A004266,C03307,BR032,Savings,2025-11-26,55853642.29,Active
A004267,C06915,BR038,Savings,2026-04-16,4355359.95,Active
A004268,C02388,BR040,Savings,2020-02-21,16641020.92,Active
A004269,C00630,BR040,Savings,2020-12-07,23087336.74,Active
A004270,C07148,BR045,Savings,2023-07-12,88956926.68,Active
A004271,C07163,BR026,Savings,2025-11-13,13745882.62,Active
A004272,C09408,BR004,Current,2026-07-03,11514210.06,Active
A004273,C02113,BR050,Credit,2024-09-05,107912488.67,Active
A004274,C02242,BR049,Savings,2022-09-03,5824042.98,Active
A004275,C07433,BR005,Savings,2026-05-01,30156116.96,Inactive
A004276,C04646,BR027,Savings,2024-10-28,15186222.13,Active
A004277,C00642,BR005,Savings,2023-03-25,43987261.48,Active
A004278,C09936,BR004,Savings,2023-03-18,14430311.52,Active
A004279,C04897,BR036,Credit,2025-05-20,4921946.54,Active
A004280,C04911,BR009,Savings,2021-06-23,9315296.89,Active
A004281,C04356,BR034,Savings,2026-03-20,14447230.57,Active
A004282,C06402,BR013,Current,2025-09-25,27011013.59,Active
A004283,C03608,BR020,Current,2024-08-27,22491922.21,Active
A004284,C07825,BR045,Current,2024-03-20,40747476.28,Active
A004285,C05806,BR027,Savings,2025-12-05,4695823.21,Active
A004286,C05746,BR028,Savings,2024-09-12,147466195.41,Active
A004287,C01621,BR003,Savings,2023-03-28,85525410.5,Active
A004288,C07610,BR028,Savings,2026-04-15,3082062.11,Active
A004289,C01513,BR042,Current,2026-08-11,108561061.86,Active
A004290,C02734,BR039,Current,2026-07-10,8221405.54,Active
A004291,C05266,BR028,Savings,2022-08-21,11335593.74,Active
A004292,C05400,BR023,Current,2021-09-18,24317468.1,Active
A004293,C09790,BR027,Current,2026-06-17,545546544.64,Active
A004294,C00879,BR046,Savings,2025-08-31,8701479.47,Active
A004295,C06253,BR023,Savings,2021-11-08,5062148.49,Active
A004296,C00721,BR008,Current,2026-02-12,24674318.85,Active
A004297,C05900,BR038,Current,2025-01-16,23334943.44,Active
A004298,C06101,BR004,Savings,2024-08-06,11942155.2,Active
A004299,C06611,BR031,Savings,2023-12-19,109004340.59,Active
A004300,C02669,BR031,Credit,2025-02-10,245002783.01,Active
A004301,C07485,BR019,Savings,2025-06-03,7740142.89,Active
A004302,C01673,BR036,Savings,2022-07-15,15047621.61,Active
A004303,C08141,BR040,Savings,2026-08-08,22720699.79,Active
A004304,C06452,BR024,Savings,2025-12-25,19210373.45,Closed
A004305,C05232,BR044,Savings,2026-05-16,22542002.46,Closed
A004306,C06319,BR010,Savings,2024-12-13,46975276.12,Active
A004307,C03072,BR038,Current,2025-05-26,242098198.31,Active
A004308,C07094,BR002,Savings,2026-07-24,11406068.25,Active
A004309,C06575,BR033,Savings,2022-10-22,13638786.47,Active
A004310,C05103,BR008,Savings,2025-06-16,5223279.56,Active
A004311,C06404,BR037,Savings,2026-02-10,69848459.1,Active
A004312,C01922,BR011,Savings,2026-06-19,22961993.45,Active
A004313,C00146,BR016,Savings,2025-01-28,136426234.72,Active
A004314,C07722,BR041,Savings,2019-10-26,52331725.37,Active
A004315,C09561,BR012,Savings,2022-10-08,22742561.34,Active
A004316,C07410,BR019,Savings,2023-05-02,436794883.66,Active
A004317,C06876,BR013,Savings,2022-05-08,10496208.66,Active
A004318,C08985,BR020,Savings,2026-01-02,8834441.37,Active
A004319,C03346,BR004,Credit,2025-06-09,760618536.6,Active
A004320,C07379,BR002,Credit,2024-07-30,32101619.56,Active
A004321,C06888,BR014,Savings,2020-09-22,37641898.21,Inactive
A004322,C09824,BR037,Credit,2023-10-25,26749797.7,Active
A004323,C00989,BR027,Current,2025-09-11,25238160.49,Closed
A004324,C00859,BR027,Current,2025-02-05,6153389.65,Active
A004325,C04545,BR041,Savings,2026-07-13,23113471.86,Active
A004326,C08235,BR007,Current,2026-02-08,6478007.86,Active
A004327,C06045,BR023,Savings,2025-09-22,2148168.95,Active
A004328,C07533,BR038,Savings,2026-06-20,13196719.42,Active
A004329,C04850,BR049,Savings,2026-07-02,95822443.14,Active
A004330,C03112,BR020,Savings,2021-06-21,73808733.98,Active
A004331,C05001,BR033,Current,2024-12-20,148670976.8,Active
A004332,C09193,BR021,Savings,2026-05-30,20310361.7,Active
A004333,C07355,BR004,Savings,2026-05-18,88679248.3,Active
A004334,C00581,BR012,Current,2025-08-23,493541129.15,Active
A004335,C08776,BR022,Savings,2022-11-14,10538076.15,Active
A004336,C06430,BR035,Savings,2024-02-08,736210736.24,Active
A004337,C01648,BR035,Savings,2025-07-25,20022402.23,Active
A004338,C02910,BR047,Savings,2019-06-26,99747982.24,Inactive
A004339,C03807,BR016,Current,2025-02-04,9104365.49,Closed
A004340,C02039,BR048,Current,2019-01-15,4291283.79,Active
A004341,C01317,BR011,Current,2021-02-26,56320375.12,Active
A004342,C01064,BR046,Savings,2020-08-06,18805648.67,Active
A004343,C09702,BR009,Savings,2023-04-22,58600134.91,Active
A004344,C00003,BR039,Current,2024-09-04,98124359.79,Active
A004345,C09374,BR018,Savings,2026-01-24,12455480.16,Active
A004346,C05650,BR023,Current,2024-12-06,21168490.71,Active
A004347,C05176,BR018,Credit,2026-02-20,40376573.24,Active
A004348,C05213,BR037,Savings,2025-08-15,91565049.48,Active
A004349,C02938,BR036,Savings,2023-06-23,8982577.65,Active
A004350,C09540,BR036,Current,2019-06-01,4381643.35,Active
A004351,C00780,BR014,Current,2025-05-22,13143494.25,Active
A004352,C00838,BR002,Current,2026-08-24,51269921.78,Active
A004353,C02770,BR022,Savings,2026-01-31,4670140.12,Active
A004354,C09037,BR045,Current,2021-03-26,16503360.08,Active
A004355,C07808,BR007,Savings,2025-02-07,28392125.96,Active
A004356,C00912,BR008,Savings,2022-07-14,94450392.47,Active
A004357,C04657,BR040,Savings,2021-01-09,235942178.47,Closed
A004358,C06078,BR028,Current,2025-10-03,9047149.33,Active
A004359,C02196,BR024,Savings,2021-03-18,137631441.37,Active
A004360,C07266,BR022,Credit,2023-12-23,37354869.17,Active
A004361,C04720,BR018,Savings,2025-04-10,7494120.18,Active
A004362,C07882,BR046,Savings,2025-06-25,260201416.27,Inactive
A004363,C06031,BR018,Credit,2025-10-27,3417467.91,Active
A004364,C09989,BR016,Credit,2023-05-18,30423875.4,Active
A004365,C00793,BR034,Savings,2026-03-22,37888848.19,Active
A004366,C08542,BR007,Savings,2026-05-20,29508260.82,Active
A004367,C00817,BR007,Savings,2022-06-06,26005262.92,Active
A004368,C05401,BR038,Current,2025-05-02,24380192.84,Active
A004369,C04914,BR005,Current,2022-03-30,3935011.85,Active
A004370,C03414,BR027,Current,2023-04-20,83317186.31,Active
A004371,C06636,BR032,Savings,2025-04-13,17674311.63,Active
A004372,C00358,BR035,Credit,2026-08-06,19224716.63,Active
A004373,C03428,BR031,Current,2020-12-18,116311531.48,Inactive
A004374,C06230,BR033,Savings,2025-10-02,79551380.79,Active
A004375,C05449,BR011,Current,2023-03-21,3120853.71,Inactive
A004376,C05793,BR002,Current,2026-06-29,23015019.12,Active
A004377,C00307,BR026,Credit,2020-09-18,16218242.91,Active
A004378,C08037,BR021,Credit,2025-08-27,7285997.59,Active
A004379,C03521,BR027,Current,2025-08-07,4273923.53,Active
A004380,C06018,BR042,Current,2022-12-19,51422095.31,Active
A004381,C06541,BR029,Current,2025-09-11,40168802.28,Active
A004382,C03105,BR007,Savings,2025-05-01,26385539.85,Active
A004383,C06667,BR035,Savings,2026-02-18,203749892.7,Inactive
A004384,C09556,BR045,Savings,2022-07-30,2002614.87,Active
A004385,C05414,BR039,Current,2022-10-18,27654640.43,Active
A004386,C02734,BR045,Current,2026-01-28,20113668.73,Inactive
A004387,C02719,BR028,Savings,2021-05-27,11115275.73,Active
A004388,C05911,BR011,Current,2024-08-11,36888330.21,Active
A004389,C06417,BR006,Savings,2025-10-17,29560772.48,Active
A004390,C07283,BR031,Credit,2024-03-25,402948815.45,Active
A004391,C00346,BR004,Savings,2024-07-17,15426656.2,Active
A004392,C05959,BR050,Savings,2026-07-29,15624252.82,Active
A004393,C05721,BR008,Savings,2025-07-22,128764421.59,Active
A004394,C06401,BR016,Savings,2026-07-20,43894682.8,Active
A004395,C08140,BR011,Savings,2025-01-15,107793226.22,Inactive
A004396,C03759,BR040,Current,2025-06-23,41997620.99,Active
A004397,C02629,BR018,Savings,2021-02-09,43697650.59,Inactive
A004398,C09466,BR022,Credit,2019-12-29,116107517.26,Active
A004399,C05082,BR015,Credit,2025-08-11,8649206.58,Active
A004400,C03747,BR047,Current,2023-12-23,15999010.24,Active
A004401,C07280,BR022,Savings,2024-06-09,7576270.78,Active
A004402,C09585,BR010,Current,2026-04-07,49965884.94,Active
A004403,C03382,BR042,Current,2025-02-12,249146187.8,Active
A004404,C06222,BR024,Current,2020-11-13,26180874.08,Inactive
A004405,C01859,BR002,Current,2022-08-03,237860943.53,Active
A004406,C05945,BR010,Savings,2026-04-16,88968626.73,Active
A004407,C00702,BR044,Current,2026-04-16,27628842.77,Active
A004408,C05067,BR049,Current,2026-06-25,39958036.61,Active
A004409,C05389,BR004,Current,2019-07-14,14931234.96,Active
A004410,C07998,BR005,Current,2023-08-15,84082573.58,Active
