loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,loan_start_date,loan_term_months,outstanding_balance,payment_status,risk_level
L001032,C02001,BR004,Mortgage,5172972113.66,9.42,2024-12-17,240,2785961384.2,Current,High
L001033,C07838,BR021,Auto,171256443.29,8.49,2026-06-16,36,20905373.1,Current,Low
L001034,C09377,BR038,Personal,169021087.43,12.42,2024-07-20,60,88537054.83,Current,Medium
L001035,C04986,BR046,Personal,126605502.95,11.66,2021-04-05,36,90626387.39,Late,Medium
L001036,C04376,BR007,Mortgage,1138820386.71,6.54,2026-03-28,120,801475800.87,Current,Low
L001037,C06220,BR030,Mortgage,852066894.57,9.68,2023-08-01,120,436196823.99,Late,Medium
L001038,C03296,BR036,Business,655264586.17,10.82,2024-03-29,36,257544338.54,Current,Low
L001039,C00013,BR027,Personal,448203902.46,14.8,2024-10-21,36,225783312.2,Current,Medium
L001040,C02751,BR018,Personal,300689702.7,17.8,2025-11-12,12,213410719.02,Current,Low
L001041,C01734,BR023,Mortgage,732101646.73,5.51,2022-06-18,180,591509187.68,Late,High
L001042,C01168,BR045,Mortgage,2624593962.76,8.96,2026-05-23,120,1630103401.73,Current,High
L001043,C02280,BR038,Mortgage,1077684507.51,5.82,2023-01-19,240,840020396.7,Default,High
L001044,C01803,BR005,Mortgage,941856643.29,8.74,2025-06-17,300,233776851.16,Current,Medium
L001045,C08055,BR033,Personal,206053115.14,12.94,2025-10-29,48,100831606.84,Current,Low
L001046,C03394,BR023,Mortgage,309305853.18,7.4,2024-07-24,180,90201333.15,Current,Medium
L001047,C01105,BR047,Mortgage,538337471.32,6.36,2022-12-17,240,369327582.96,Current,Low
L001048,C00714,BR023,Auto,1128133580.05,7.0,2022-07-16,36,323861337.45,Current,Low
L001049,C09958,BR004,Auto,243078660.61,11.11,2023-10-14,60,111007313.13,Current,Low
L001050,C02135,BR027,Auto,102154548.86,12.19,2026-03-05,60,57492188.09,Current,Low
L001051,C08567,BR041,Personal,91598382.11,14.78,2025-07-18,36,20914341.24,Current,Low
L001052,C02043,BR035,Auto,195357279.32,7.35,2022-03-11,72,32663065.39,Current,Low
L001053,C05135,BR022,Mortgage,349316723.48,8.14,2023-07-09,240,238697090.4,Current,Low
L001054,C00469,BR034,Mortgage,1556867443.89,9.4,2025-06-10,180,811484363.26,Late,Medium
L001055,C05540,BR008,Auto,905017199.87,8.9,2024-03-29,36,186849761.01,Current,Medium
L001056,C05875,BR004,Personal,38754228.22,15.15,2023-05-03,60,22575591.53,Current,Low
L001057,C07432,BR002,Auto,77717457.51,11.85,2025-07-09,48,52357270.21,Current,Low
L001058,C00861,BR036,Auto,166102045.94,11.63,2022-09-29,72,60588628.6,Current,Low
L001059,C06865,BR009,Mortgage,815178743.82,6.06,2022-12-13,180,365934114.42,Current,Medium
L001060,C00289,BR028,Personal,262464218.05,13.22,2024-11-06,24,149473361.14,Current,Low
L001061,C06862,BR047,Mortgage,3432267781.56,5.56,2025-12-19,300,1376190720.85,Current,Low
L001062,C02778,BR003,Auto,284067187.91,12.48,2023-11-03,72,184337848.2,Current,Low
L001063,C07041,BR003,Personal,302189021.52,16.53,2026-05-28,12,58239896.45,Current,Medium
L001064,C04525,BR036,Personal,176617883.34,16.8,2025-07-05,12,99276410.53,Current,High
L001065,C04975,BR042,Personal,2929033370.66,11.96,2024-08-16,60,1676432348.3,Current,Low
L001066,C02359,BR030,Personal,524520842.82,15.45,2026-08-19,48,227424354.0,Current,Medium
L001067,C04231,BR050,Mortgage,195359074.53,6.89,2026-08-29,300,140260184.4,Current,Medium
L001068,C06539,BR020,Mortgage,2140469588.31,10.12,2026-06-07,300,784127778.93,Current,Medium
L001069,C02729,BR047,Auto,256951396.68,9.29,2023-04-09,72,130674422.72,Current,Low
L001070,C06683,BR033,Personal,302108041.84,12.27,2026-03-24,36,165760470.8,Late,Medium
L001071,C05980,BR038,Personal,176421546.25,11.05,2021-01-06,12,122975276.43,Late,High
L001072,C05175,BR025,Personal,119729033.48,17.28,2026-08-31,60,81071896.86,Current,Low
L001073,C09208,BR009,Auto,105583608.42,7.05,2022-12-11,72,72363841.86,Default,Medium
L001074,C07693,BR015,Mortgage,434269746.64,6.26,2026-08-09,180,237077218.03,Current,Low
L001075,C09866,BR002,Mortgage,2407510066.96,6.13,2025-06-24,180,893335494.6,Current,Medium
L001076,C03871,BR050,Personal,1174694528.96,16.85,2026-08-31,12,886234719.74,Current,Low
L001077,C07932,BR045,Business,142454957.39,9.18,2026-01-12,60,103444536.2,Current,Low
L001078,C06752,BR041,Auto,462027434.07,11.84,2022-01-02,60,98871834.14,Current,Medium
L001079,C05246,BR038,Personal,57518504.41,11.02,2025-12-20,12,26626774.8,Current,Low
L001080,C09902,BR034,Personal,272376417.24,11.4,2022-04-10,36,144396360.52,Current,Medium
L001081,C01148,BR048,Business,856230353.05,9.48,2024-02-06,60,402926927.0,Late,High
L001082,C08522,BR033,Mortgage,2116413364.23,7.68,2025-11-17,300,444455052.29,Current,Medium
L001083,C00593,BR019,Business,7965916760.89,10.3,2025-11-17,60,2145619217.85,Current,Medium
L001084,C09232,BR038,Business,318784985.26,9.53,2022-07-26,60,40664443.46,Current,Medium
L001085,C08299,BR048,Personal,671610201.7,17.1,2025-04-12,36,261739032.57,Current,Medium
L001086,C03381,BR038,Business,492243587.26,14.19,2025-11-04,60,74974255.28,Current,Medium
L001087,C00958,BR002,Personal,181234352.91,12.9,2021-03-21,36,145845476.63,Late,Medium
L001088,C00049,BR049,Mortgage,908727019.89,6.17,2022-02-05,120,636322638.3,Current,Medium
L001089,C00481,BR010,Mortgage,492895092.0,7.47,2024-04-26,240,253059676.67,Current,Medium
L001090,C01143,BR032,Business,6377279789.58,7.55,2026-02-15,84,3749932237.91,Current,Low
L001091,C06308,BR038,Auto,262675202.87,9.61,2023-06-16,72,151089869.89,Current,Medium
L001092,C08598,BR018,Mortgage,445262291.88,6.27,2024-11-04,120,244019966.15,Current,High
L001093,C05020,BR045,Business,1277391614.27,8.21,2023-12-08,24,730937623.39,Current,Low
L001094,C09835,BR041,Auto,95827972.22,9.78,2026-02-18,72,71284495.24,Late,Medium
L001095,C06348,BR031,Business,1148008560.45,10.81,2026-07-22,24,820908526.09,Current,Low
L001096,C02048,BR013,Personal,253106285.6,13.43,2026-07-17,48,67196276.45,Current,Low
L001097,C00674,BR014,Business,841283715.11,11.92,2025-11-08,84,258626327.15,Current,Low
L001098,C09886,BR038,Mortgage,404056830.51,7.01,2025-06-22,120,171078945.7,Late,Medium
L001099,C08418,BR038,Personal,239657961.31,14.71,2025-07-18,36,105229564.98,Current,Low
L001100,C03734,BR033,Auto,142927768.89,8.83,2026-06-01,36,100617300.52,Default,Medium
L001101,C06008,BR027,Personal,79831470.86,10.52,2023-10-12,12,62239179.94,Late,High
L001102,C08346,BR020,Mortgage,1145790569.66,7.16,2024-08-01,240,273247681.5,Current,Low
L001103,C07274,BR038,Personal,105259253.29,16.38,2023-12-10,48,18642900.49,Current,Low
L001104,C04271,BR019,Mortgage,946721960.91,7.5,2021-03-30,120,690955365.91,Late,Medium
L001105,C01242,BR013,Business,374878022.83,8.22,2026-07-07,12,76290929.2,Current,Medium
L001106,C05293,BR002,Mortgage,839133822.6,9.87,2025-06-11,120,650663858.28,Late,Medium
L001107,C06393,BR021,Personal,2083643990.17,14.27,2025-09-21,24,1195718515.05,Late,Medium
L001108,C05941,BR016,Business,456318298.35,10.78,2025-05-27,60,323289076.28,Current,Low
L001109,C06206,BR012,Mortgage,312116391.38,6.61,2025-12-23,120,55396682.83,Current,Low
L001110,C05605,BR046,Auto,481932575.45,11.13,2025-05-21,60,97030752.06,Current,Low
L001111,C06071,BR044,Personal,139632037.33,13.56,2026-06-15,36,20787023.58,Current,Low
L001112,C05313,BR042,Personal,151375971.13,11.54,2026-07-23,60,81337003.5,Current,Low
L001113,C02955,BR046,Mortgage,2978475276.8,5.78,2026-08-01,300,1864596662.97,Current,Medium
L001114,C07510,BR041,Personal,52866190.88,13.2,2025-10-03,12,7456688.55,Current,Low
L001115,C09632,BR027,Mortgage,1381791319.67,9.96,2026-08-13,240,628791167.37,Current,Medium
L001116,C03995,BR019,Mortgage,781659010.13,8.39,2022-11-07,120,366824957.66,Late,High
L001117,C06781,BR023,Business,439092594.17,12.3,2024-10-16,84,210740025.65,Late,Medium
L001118,C05018,BR020,Personal,359127032.07,10.48,2025-10-24,36,118002319.31,Current,Low
L001119,C01627,BR002,Personal,250851540.4,11.41,2021-07-14,24,119957927.59,Current,Low
L001120,C09003,BR050,Personal,35144782.36,17.56,2020-06-11,24,29841490.59,Late,Medium
L001121,C06429,BR038,Mortgage,539953852.88,8.28,2025-02-22,240,219144488.01,Current,Low
L001122,C08251,BR018,Mortgage,781900472.34,7.27,2023-02-02,240,81015285.2,Current,Low
L001123,C08766,BR030,Personal,237006184.86,14.68,2026-04-28,12,192265213.06,Late,High
L001124,C08282,BR003,Personal,160778587.82,17.69,2022-01-14,12,57556549.88,Current,Low
L001125,C09020,BR038,Auto,643043403.95,7.27,2024-05-30,60,493932151.37,Current,Low
L001126,C04484,BR040,Personal,166410856.92,10.5,2024-03-03,48,21353792.52,Current,Low
L001127,C01248,BR038,Mortgage,2940959875.25,7.29,2025-01-19,240,2482024721.87,Late,High
L001128,C01123,BR025,Personal,174513640.01,16.31,2026-08-09,24,81818169.05,Current,Medium
L001129,C06826,BR025,Mortgage,1208290679.75,7.38,2023-02-04,120,944917898.17,Late,High
L001130,C00851,BR044,Personal,150012390.72,16.21,2024-03-08,12,124408868.18,Late,High
L001131,C07840,BR001,Personal,203690563.51,14.01,2026-07-06,48,52676562.48,Current,Medium
L001132,C04142,BR039,Mortgage,1170088986.27,8.65,2023-11-16,300,993181165.3,Default,High
L001133,C08099,BR003,Mortgage,257830190.47,5.93,2026-05-31,120,73654191.3,Current,Low
L001134,C05602,BR001,Mortgage,338893942.29,6.62,2023-10-07,180,237190119.07,Late,Medium
L001135,C08231,BR038,Auto,291098777.16,11.29,2025-07-03,72,41113651.09,Current,Medium
L001136,C09067,BR034,Mortgage,933184586.69,5.59,2026-06-10,180,420551637.93,Late,High
L001137,C04419,BR050,Auto,52741527.33,9.3,2023-02-06,48,32542540.96,Current,Low
L001138,C02430,BR010,Business,323457116.18,14.71,2025-07-24,84,223020864.26,Current,High
L001139,C02441,BR043,Business,672997319.24,13.4,2025-06-21,24,303715672.07,Late,High
L001140,C09380,BR003,Business,892149414.45,10.69,2025-07-30,24,360515095.95,Current,High
L001141,C01343,BR030,Personal,221989684.7,16.64,2024-04-29,60,156527956.48,Late,Low
L001142,C09556,BR009,Mortgage,936200665.77,10.36,2025-09-02,240,196711321.11,Current,High
L001143,C04876,BR022,Auto,109343861.67,8.47,2023-03-20,72,57355425.66,Late,Medium
L001144,C08265,BR007,Personal,218397745.1,14.08,2026-05-26,36,68172119.53,Current,Low
L001145,C02793,BR023,Mortgage,425676958.25,8.6,2023-09-17,300,331888414.0,Current,Low
L001146,C06121,BR046,Personal,68417421.4,15.53,2026-07-26,48,47684029.43,Current,Low
L001147,C04833,BR008,Mortgage,4635913340.18,8.11,2025-11-05,300,4240158564.66,Default,Medium
L001148,C01240,BR009,Personal,175464573.51,15.42,2025-12-28,36,48956894.0,Current,Low
L001149,C07070,BR007,Business,593415991.55,8.82,2023-02-10,84,350371353.59,Current,Medium
L001150,C02656,BR038,Business,798209256.79,13.35,2026-02-25,84,387786076.86,Current,Low
L001151,C03220,BR040,Mortgage,2125401509.11,6.52,2026-04-26,240,1523043910.73,Default,Medium
L001152,C01704,BR038,Personal,498362511.75,17.11,2025-06-19,12,257536345.71,Current,Low
L001153,C03198,BR008,Business,922268213.9,7.62,2026-07-02,36,695104437.46,Late,High
L001154,C09381,BR035,Mortgage,473551439.69,9.4,2023-10-07,180,310118287.73,Current,High
L001155,C01644,BR023,Mortgage,565208333.73,8.87,2024-05-13,300,247019356.52,Current,High
L001156,C07091,BR001,Personal,237351389.47,10.09,2022-12-22,60,141109388.54,Current,Low
L001157,C05192,BR040,Personal,66848351.07,13.42,2025-06-23,36,26195153.08,Current,Low
L001158,C07654,BR049,Mortgage,544102387.4,7.27,2022-05-03,180,329136097.52,Current,Low
L001159,C07819,BR016,Personal,28560940.99,11.15,2024-01-08,24,4441777.04,Current,Low
L001160,C08480,BR001,Personal,122550296.04,15.18,2024-11-20,48,101559397.2,Late,High
L001161,C01501,BR045,Mortgage,415090232.85,6.87,2026-03-17,180,103336165.56,Current,Medium
L001162,C05481,BR038,Personal,136845438.83,11.41,2025-01-01,12,93972704.0,Current,Low
L001163,C03272,BR014,Auto,657316195.59,8.25,2022-11-12,72,358783886.63,Current,Low
L001164,C09482,BR047,Personal,98168059.64,15.27,2024-03-24,48,12869417.41,Current,Low
L001165,C05418,BR033,Auto,224530415.26,12.23,2023-01-14,60,107035598.34,Current,Low
L001166,C08180,BR005,Mortgage,1180502550.01,9.9,2026-05-17,180,759236587.76,Late,High
L001167,C09691,BR046,Mortgage,486310394.6,9.54,2026-07-09,180,402330331.66,Late,Medium
L001168,C03391,BR040,Auto,123077946.35,11.05,2022-07-16,48,52261438.95,Late,Medium
L001169,C08689,BR032,Business,1216930526.93,8.02,2025-08-09,24,1050469259.92,Default,Medium
L001170,C07335,BR010,Mortgage,1149066905.22,8.27,2026-06-02,240,583326346.73,Current,Medium
L001171,C08316,BR032,Mortgage,405194086.44,6.94,2025-10-22,240,117643807.32,Current,Medium
L001172,C07888,BR036,Personal,38391612.94,14.92,2026-01-14,48,11321826.66,Current,Low
L001173,C03781,BR009,Auto,69888242.22,9.96,2022-02-06,60,16410620.89,Current,Low
L001174,C08732,BR001,Personal,54147208.59,10.24,2026-03-15,36,36525213.11,Current,Low
L001175,C03899,BR015,Personal,97318806.73,16.68,2025-01-09,60,55329531.88,Current,Low
L001176,C08354,BR033,Personal,210195039.37,10.85,2024-07-05,36,117401355.08,Current,Medium
L001177,C00666,BR029,Mortgage,528769911.56,6.09,2023-05-21,120,130245822.76,Current,Medium
L001178,C04727,BR001,Personal,166515339.63,16.47,2026-04-04,12,18153141.47,Current,Low
L001179,C05468,BR030,Mortgage,788518090.3,8.1,2025-11-25,240,444983720.56,Current,Medium
L001180,C04075,BR022,Business,207257997.65,14.29,2025-04-10,84,93950871.72,Late,Medium
L001181,C00076,BR035,Auto,167091515.93,7.11,2021-02-11,36,71573519.79,Current,Low
L001182,C08974,BR009,Mortgage,662515936.27,7.82,2024-01-10,180,519702073.85,Late,High
L001183,C03397,BR035,Personal,121140530.6,13.92,2024-07-10,48,79887918.71,Current,Low
L001184,C07298,BR034,Personal,53379538.43,11.95,2025-11-21,24,34649782.47,Current,Low
L001185,C09449,BR030,Personal,274370378.56,12.72,2026-07-30,24,213475008.58,Current,Low
L001186,C04159,BR014,Mortgage,678333643.85,7.94,2022-02-11,180,129479387.61,Current,Low
L001187,C05959,BR050,Auto,337316132.94,10.51,2026-05-25,36,138761940.36,Current,Medium
L001188,C02364,BR048,Business,1669341283.27,7.52,2026-07-08,12,1540006509.6,Default,High
L001189,C03055,BR026,Personal,102224104.84,14.46,2025-01-15,12,22195733.64,Current,Medium
L001190,C09070,BR035,Personal,317451149.99,14.71,2024-11-01,24,158216173.93,Late,Medium
L001191,C00465,BR047,Business,1046212650.84,8.65,2026-07-02,60,560015967.85,Late,Medium
L001192,C02993,BR049,Personal,130113914.94,17.54,2022-10-13,48,51835541.34,Current,Medium
L001193,C00585,BR018,Business,1574593566.96,12.63,2025-03-10,24,1082583538.83,Late,Medium
L001194,C00006,BR005,Personal,172997415.7,17.59,2022-10-14,36,85509050.99,Current,Low
L001195,C07864,BR029,Mortgage,924611766.65,9.33,2026-06-22,240,411582398.22,Current,Medium
L001196,C03873,BR019,Business,303082168.82,10.58,2026-02-24,60,190586121.83,Current,Medium
L001197,C02922,BR004,Auto,88930266.31,11.4,2026-06-10,48,30840974.11,Current,Low
L001198,C05227,BR042,Personal,184199314.95,11.13,2025-03-17,12,109430191.8,Late,Medium
L001199,C02411,BR007,Business,4053413680.63,13.64,2025-12-18,12,1477639975.55,Current,Low
L001200,C05350,BR018,Business,317236692.7,7.75,2025-06-16,60,240381577.29,Default,High
L001201,C01192,BR019,Mortgage,807407548.9,6.01,2020-10-19,180,435337771.43,Current,Medium
L001202,C06383,BR044,Business,1611435473.05,8.31,2026-04-24,84,617312391.67,Current,Medium
L001203,C01271,BR041,Mortgage,273445137.47,7.6,2023-02-27,240,164241765.26,Current,Low
L001204,C08729,BR047,Business,927565471.65,11.34,2026-06-08,60,454543190.55,Current,Medium
L001205,C08353,BR033,Business,485903978.92,12.69,2023-01-18,12,199119110.74,Current,Low
L001206,C02633,BR018,Personal,37408106.25,12.7,2026-06-26,24,15362296.41,Current,Low
L001207,C06105,BR045,Mortgage,274326750.31,7.84,2025-12-19,240,51640657.86,Current,Low
L001208,C04287,BR025,Business,1314208581.34,8.63,2023-04-09,36,1007369313.83,Current,Low
L001209,C04801,BR002,Personal,385921014.04,11.51,2026-08-22,48,135970426.55,Current,Low
L001210,C06700,BR037,Auto,303293774.69,12.01,2026-05-28,60,234356806.12,Current,Low
L001211,C03479,BR038,Mortgage,762774019.31,9.09,2022-11-04,300,536514001.05,Current,High
L001212,C08332,BR022,Personal,858243158.29,12.14,2021-04-24,48,307539548.22,Current,Medium
L001213,C03242,BR020,Personal,27023265.86,13.1,2020-08-21,12,9504125.64,Current,Low
L001214,C04377,BR027,Mortgage,4273538150.69,7.62,2025-11-29,240,1084631784.44,Current,Medium
L001215,C00019,BR022,Mortgage,340621458.57,8.72,2023-12-05,300,165656062.21,Current,Medium
L001216,C07281,BR038,Mortgage,236316269.02,10.01,2026-06-06,300,127931753.87,Current,Low
L001217,C03361,BR034,Business,573916295.94,11.68,2022-10-30,60,137010297.33,Current,Medium
L001218,C08187,BR015,Personal,131682781.16,12.02,2025-12-28,36,98028151.48,Current,Medium
L001219,C09214,BR005,Personal,66736728.37,15.95,2023-12-17,60,42070967.78,Current,Low
L001220,C07125,BR048,Auto,608119949.79,9.93,2025-02-22,72,402642790.22,Current,Low
L001221,C07244,BR050,Personal,261280371.62,11.56,2022-03-14,60,56044625.47,Current,Low
L001222,C00879,BR046,Mortgage,416522268.17,6.65,2026-08-11,120,229640198.68,Current,Low
L001223,C07211,BR046,Personal,121577195.05,16.7,2026-05-16,24,49136090.69,Late,Low
L001224,C07197,BR010,Mortgage,654582836.46,6.38,2026-08-06,240,426960148.53,Current,Medium
L001225,C07713,BR035,Auto,58390757.6,12.2,2026-03-12,72,41003615.65,Current,Low
L001226,C07515,BR026,Mortgage,644506964.31,7.35,2024-12-27,300,161872860.93,Current,Medium
L001227,C01617,BR005,Personal,451235374.61,11.5,2024-08-09,48,154685772.19,Current,Low
L001228,C03936,BR050,Mortgage,630187520.69,9.83,2025-10-26,240,435810433.15,Current,Low
L001229,C06522,BR044,Auto,206602315.94,7.42,2025-12-14,48,32243815.4,Current,Medium
L001230,C04844,BR041,Mortgage,437788542.92,8.27,2024-07-04,240,94208640.75,Current,Medium
L001231,C06250,BR040,Auto,84851652.4,10.59,2021-05-16,36,48105540.39,Late,Low
L001232,C07097,BR033,Auto,1016385448.9,8.94,2023-01-27,60,291470581.51,Current,Medium
L001233,C01213,BR001,Auto,131215697.34,10.31,2026-04-14,48,86456181.05,Current,Low
L001234,C02346,BR046,Personal,90728361.05,10.92,2022-12-25,24,63190143.01,Current,Low
L001235,C05249,BR034,Mortgage,534338472.33,5.82,2023-03-06,300,72988211.71,Current,Low
L001236,C07542,BR002,Auto,75864374.15,7.48,2026-07-26,36,28852045.2,Current,Low
L001237,C07595,BR026,Mortgage,591437168.82,5.54,2024-03-19,120,391249908.41,Current,Medium
L001238,C03071,BR002,Business,652138482.31,11.57,2026-05-06,24,431037280.12,Default,High
L001239,C06949,BR045,Personal,60957589.06,11.26,2025-08-16,60,38418481.59,Current,Low
L001240,C01347,BR038,Personal,36164189.56,17.73,2026-07-02,60,5455635.52,Current,Low
L001241,C00323,BR050,Personal,34536254.27,13.92,2021-11-11,36,26178652.44,Current,Low
L001242,C07686,BR013,Auto,472633347.75,7.2,2025-01-16,36,220909981.68,Current,Low
L001243,C03265,BR025,Personal,576798292.54,10.68,2021-10-03,12,281296077.56,Current,Low
L001244,C06074,BR033,Personal,168437731.03,15.02,2026-02-13,12,67917436.26,Current,Low
L001245,C03197,BR007,Personal,84661942.96,15.46,2024-11-20,36,13265303.84,Current,Low
L001246,C07606,BR004,Business,550312153.82,7.59,2026-04-18,36,410513939.81,Current,Low
L001247,C01827,BR020,Personal,52441639.19,13.65,2024-10-20,48,36751876.46,Late,High
L001248,C00299,BR002,Personal,51146942.8,16.08,2025-10-03,48,31350824.48,Current,Low
L001249,C08481,BR002,Mortgage,770049106.58,7.06,2023-03-08,180,128310916.41,Current,High
L001250,C05353,BR048,Personal,1080235661.27,12.69,2025-12-29,48,702039853.85,Current,Low
L001251,C07204,BR011,Business,187452671.16,10.49,2023-09-27,60,140361481.81,Current,Low
L001252,C04632,BR033,Personal,102787734.33,12.38,2022-10-06,24,55646224.82,Current,Medium
L001253,C09511,BR046,Mortgage,826718862.94,7.96,2025-11-04,120,325959757.6,Current,High
L001254,C05858,BR013,Mortgage,1266606037.71,8.46,2025-08-15,300,753519955.56,Late,High
L001255,C02832,BR038,Auto,357948748.88,9.22,2022-05-10,72,174826762.51,Current,Low
L001256,C01519,BR044,Business,1964700010.21,13.25,2022-11-20,36,447734158.5,Current,Low
L001257,C07862,BR039,Business,1117943219.49,10.48,2026-08-04,24,185011825.82,Current,Low
